Alpha\Mach	0.6 	0.9 	1.2 	1.5 	2.0 	3.0 	4.0 	5.0 	6.0 	7.0 	8.0 
0.0	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
2.0	0.1900 	0.1920 	0.2180 	0.2000 	0.1760 	0.1330 	0.1050 	0.0880 	0.0810 	0.0770 	0.0730 
4.0	0.4080 	0.3910 	0.4380 	0.4060 	0.3620 	0.2780 	0.2320 	0.1980 	0.2160 	0.2200 	0.2190 
6.0	0.6060 	0.6040 	0.6770 	0.6200 	0.5670 	0.4420 	0.4350 	0.4260 	0.4200 	0.4060 	0.3910 
8.0	0.8320 	0.8310 	0.9230 	0.8560 	0.7880 	0.7210 	0.7090 	0.6610 	0.6300 	0.5900 	0.5670 
10.0	1.0710 	1.0580 	1.1900 	1.1050 	1.0070 	1.0560 	0.9870 	0.8940 	0.8330 	0.7930 	0.7650 
12.0	1.2800 	1.2780 	1.4340 	1.3160 	1.4180 	1.4150 	1.2800 	1.1270 	1.0600 	1.0160 	0.9910 
14.0	1.4520 	1.5050 	1.6950 	1.5330 	1.8610 	1.7430 	1.5240 	1.3700 	1.3000 	1.2650 	1.2510 
16.0	1.6700 	1.7390 	1.9390 	2.2160 	2.3260 	2.0850 	1.8090 	1.6360 	1.5740 	1.5540 	1.5390 
18.0	1.8920 	1.9860 	2.2060 	2.7490 	2.7860 	2.3660 	2.0900 	1.9160 	1.8790 	1.8590 	1.8440 
20.0	2.1250 	2.2340 	3.1440 	3.3570 	3.2280 	2.6870 	2.4020 	2.2420 	2.2110 	2.1900 	2.1750 
22.0	2.3740 	2.4670 	3.7650 	3.9210 	3.6810 	3.0260 	2.7180 	2.5880 	2.5560 	2.5340 	2.5190 
24.0	2.6240 	2.7280 	4.4650 	4.5020 	4.1200 	3.3490 	3.0580 	2.9450 	2.9110 	2.8880 	2.8740 
26.0	2.8920 	3.0200 	5.1250 	5.0050 	4.4600 	3.6780 	3.4190 	3.3060 	3.2730 	3.2520 	3.2370 
28.0	3.1530 	4.2320 	5.7710 	5.5070 	4.7990 	4.0130 	3.7810 	3.6670 	3.6360 	3.6180 	3.6030 
30.0	3.4120 	4.7920 	6.4500 	6.0060 	5.1290 	4.3350 	4.1400 	4.0240 	3.9960 	3.9810 	3.9660 
