Alpha\Mach	0.6 	0.9 	1.2 	1.5 	2.0 	3.0 	4.0 	5.0 	6.0 	7.0 	8.0 
0.0	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
2.0	0.1900 	0.1920 	0.2180 	0.2000 	0.1730 	0.1310 	0.1050 	0.0880 	0.0810 	0.0760 	0.0730 
4.0	0.4080 	0.3910 	0.4380 	0.4060 	0.3560 	0.2760 	0.2300 	0.1970 	0.2150 	0.2190 	0.2190 
6.0	0.6060 	0.6040 	0.6770 	0.6200 	0.5580 	0.4380 	0.4330 	0.4250 	0.4190 	0.4050 	0.3900 
8.0	0.8310 	0.8310 	0.9230 	0.8560 	0.7760 	0.7160 	0.7060 	0.6590 	0.6280 	0.5890 	0.5660 
10.0	1.0710 	1.0580 	1.1900 	1.1050 	0.9920 	1.0500 	0.9830 	0.8910 	0.8310 	0.7920 	0.7640 
12.0	1.2780 	1.2770 	1.4320 	1.3140 	1.4020 	1.4070 	1.2750 	1.1240 	1.0580 	1.0140 	0.9900 
14.0	1.4490 	1.5020 	1.6920 	1.5300 	1.8430 	1.7350 	1.5190 	1.3660 	1.2970 	1.2630 	1.2490 
16.0	1.6680 	1.7370 	1.9360 	2.2140 	2.3080 	2.0760 	1.8040 	1.6320 	1.5710 	1.5510 	1.5370 
18.0	1.8890 	1.9840 	2.2040 	2.7480 	2.7680 	2.3580 	2.0850 	1.9120 	1.8760 	1.8570 	1.8420 
20.0	2.1240 	2.2330 	3.1430 	3.3560 	3.2090 	2.6780 	2.3960 	2.2390 	2.2080 	2.1880 	2.1730 
22.0	2.3730 	2.4660 	3.7640 	3.9210 	3.6600 	3.0170 	2.7120 	2.5840 	2.5530 	2.5310 	2.5170 
24.0	2.6230 	2.7270 	4.4640 	4.5020 	4.0970 	3.3390 	3.0520 	2.9400 	2.9070 	2.8850 	2.8710 
26.0	2.8910 	3.0190 	5.1240 	5.0040 	4.4360 	3.6680 	3.4120 	3.3010 	3.2690 	3.2480 	3.2340 
28.0	3.1520 	4.2310 	5.7700 	5.5070 	4.7740 	4.0020 	3.7740 	3.6610 	3.6320 	3.6150 	3.6000 
30.0	3.4110 	4.7910 	6.4490 	6.0050 	5.1020 	4.3230 	4.1320 	4.0180 	3.9920 	3.9770 	3.9630 
