Alpha\Mach	0.6 	0.9 	1.2 	1.5 	2.0 	3.0 	4.0 	5.0 	6.0 	7.0 	8.0 
0.0	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
2.0	0.2350 	0.2440 	0.2840 	0.2360 	0.2000 	0.1450 	0.1140 	0.0950 	0.0860 	0.0810 	0.0770 
4.0	0.4960 	0.4950 	0.5690 	0.4760 	0.4090 	0.3030 	0.2480 	0.2100 	0.2250 	0.2280 	0.2270 
6.0	0.7360 	0.7580 	0.8690 	0.7200 	0.6360 	0.4770 	0.4590 	0.4440 	0.4340 	0.4180 	0.4020 
8.0	1.0010 	1.0330 	1.1720 	0.9840 	0.8760 	0.7660 	0.7400 	0.6840 	0.6480 	0.6060 	0.5810 
10.0	1.2780 	1.3050 	1.4910 	1.2560 	1.1130 	1.1090 	1.0230 	0.9220 	0.8560 	0.8130 	0.7820 
12.0	1.5180 	1.5610 	1.7750 	1.4830 	1.5340 	1.4760 	1.3210 	1.1590 	1.0860 	1.0380 	1.0120 
14.0	1.7140 	1.8180 	2.0690 	1.7130 	1.9850 	1.8100 	1.5690 	1.4040 	1.3290 	1.2910 	1.2740 
16.0	1.9430 	2.0720 	2.3370 	2.4040 	2.4550 	2.1540 	1.8550 	1.6720 	1.6040 	1.5800 	1.5630 
18.0	2.1700 	2.3330 	2.6230 	2.9430 	2.9160 	2.4350 	2.1370 	1.9530 	1.9090 	1.8860 	1.8690 
20.0	2.4070 	2.5920 	3.5780 	3.5560 	3.3620 	2.7590 	2.4510 	2.2810 	2.2440 	2.2190 	2.2020 
22.0	2.6540 	2.8330 	4.2170 	4.1270 	3.8190 	3.1010 	2.7720 	2.6290 	2.5910 	2.5660 	2.5480 
24.0	2.8990 	3.0990 	4.9310 	4.7120 	4.2610 	3.4260 	3.1160 	2.9880 	2.9490 	2.9230 	2.9060 
26.0	3.1560 	3.3930 	5.6050 	5.2200 	4.6060 	3.7590 	3.4800 	3.3540 	3.3150 	3.2890 	3.2730 
28.0	3.3980 	4.5990 	6.2610 	5.7280 	4.9490 	4.0970 	3.8450 	3.7200 	3.6840 	3.6610 	3.6440 
30.0	3.6260 	5.1450 	6.9450 	6.2310 	5.2820 	4.4220 	4.2080 	4.0830 	4.0500 	4.0300 	4.0120 
