Alpha\Mach	0.6 	0.9 	1.2 	1.5 	2.0 	3.0 	4.0 	5.0 	6.0 	7.0 	8.0 
0.0	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
2.0	0.1880 	0.1920 	0.2130 	0.1930 	0.1650 	0.1280 	0.1020 	0.0860 	0.0790 	0.0750 	0.0710 
4.0	0.4030 	0.3910 	0.4290 	0.3900 	0.3390 	0.2690 	0.2250 	0.1920 	0.2110 	0.2160 	0.2160 
6.0	0.5970 	0.6030 	0.6620 	0.5960 	0.5330 	0.4280 	0.4250 	0.4180 	0.4130 	0.3990 	0.3860 
8.0	0.8190 	0.8300 	0.9010 	0.8250 	0.7420 	0.7020 	0.6960 	0.6490 	0.6200 	0.5810 	0.5590 
10.0	1.0550 	1.0570 	1.1620 	1.0660 	0.9520 	1.0330 	0.9700 	0.8800 	0.8210 	0.7830 	0.7550 
12.0	1.2580 	1.2740 	1.3980 	1.2690 	1.3580 	1.3890 	1.2600 	1.1110 	1.0460 	1.0030 	0.9800 
14.0	1.4270 	1.4980 	1.6530 	1.4800 	1.7960 	1.7180 	1.5040 	1.3530 	1.2850 	1.2520 	1.2390 
16.0	1.6400 	1.7310 	1.8930 	2.1600 	2.2580 	2.0620 	1.7870 	1.6180 	1.5580 	1.5400 	1.5270 
18.0	1.8560 	1.9740 	2.1560 	2.6890 	2.7160 	2.3490 	2.0640 	1.8980 	1.8630 	1.8450 	1.8310 
20.0	2.0880 	2.2230 	3.0900 	3.2930 	3.1530 	2.6680 	2.3690 	2.2230 	2.1940 	2.1750 	2.1610 
22.0	2.3310 	2.4520 	3.7060 	3.8530 	3.6010 	3.0020 	2.6810 	2.5660 	2.5380 	2.5180 	2.5050 
24.0	2.5760 	2.7110 	4.4000 	4.4290 	4.0360 	3.3200 	3.0180 	2.9150 	2.8920 	2.8720 	2.8590 
26.0	2.8380 	2.9990 	5.0550 	4.9270 	4.3710 	3.6440 	3.3760 	3.2700 	3.2480 	3.2300 	3.2200 
28.0	3.0920 	4.2060 	5.6950 	5.4240 	4.7050 	3.9740 	3.7340 	3.6260 	3.6030 	3.5880 	3.5790 
30.0	3.3420 	4.7600 	6.3670 	5.9170 	5.0290 	4.2920 	4.0900 	3.9800 	3.9550 	3.9400 	3.9270 
