Alpha\Mach	0.6 	0.9 	1.2 	1.5 	2.0 	3.0 	4.0 	5.0 	6.0 	7.0 	8.0 
0.0	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
2.0	0.1450 	0.1450 	0.1540 	0.1620 	0.1350 	0.1090 	0.0900 	0.0770 	0.0720 	0.0680 	0.0660 
4.0	0.3160 	0.2970 	0.3110 	0.3320 	0.2810 	0.2370 	0.2020 	0.1750 	0.1960 	0.2040 	0.2050 
6.0	0.4680 	0.4620 	0.4870 	0.5110 	0.4510 	0.3880 	0.3910 	0.3920 	0.3910 	0.3810 	0.3690 
8.0	0.6480 	0.6440 	0.6720 	0.7160 	0.6400 	0.6520 	0.6530 	0.6170 	0.5920 	0.5580 	0.5380 
10.0	0.8440 	0.8280 	0.8840 	0.9360 	0.8340 	0.9740 	0.9200 	0.8420 	0.7880 	0.7540 	0.7300 
12.0	1.0170 	1.0120 	1.0840 	1.1260 	1.2380 	1.3220 	1.2040 	1.0680 	1.0100 	0.9710 	0.9510 
14.0	1.1610 	1.2100 	1.3110 	1.3310 	1.6780 	1.6450 	1.4440 	1.3070 	1.2470 	1.2190 	1.2100 
16.0	1.3610 	1.4250 	1.5300 	2.0080 	2.1470 	1.9850 	1.7270 	1.5700 	1.5200 	1.5070 	1.4960 
18.0	1.5650 	1.6530 	1.7750 	2.5380 	2.6150 	2.2650 	2.0030 	1.8460 	1.8230 	1.8110 	1.8020 
20.0	1.7860 	1.8870 	2.6890 	3.1390 	3.0570 	2.5790 	2.3040 	2.1640 	2.1460 	2.1360 	2.1290 
22.0	2.0200 	2.1020 	3.2850 	3.6950 	3.5090 	2.9100 	2.6130 	2.5000 	2.4820 	2.4710 	2.4620 
24.0	2.2590 	2.3500 	3.9620 	4.2690 	3.9480 	3.2250 	2.9470 	2.8460 	2.8260 	2.8130 	2.8020 
26.0	2.5140 	2.6260 	4.5970 	4.7620 	4.2880 	3.5450 	3.3020 	3.1970 	3.1740 	3.1600 	3.1480 
28.0	2.7650 	3.8230 	5.2180 	5.2530 	4.6280 	3.8710 	3.6570 	3.5500 	3.5250 	3.5090 	3.4970 
30.0	3.0150 	4.3690 	5.8720 	5.7370 	4.9590 	4.1850 	4.0110 	3.9020 	3.8750 	3.8580 	3.8470 
