Alpha\Mach	0.6 	0.9 	1.2 	1.5 	2.0 	3.0 	4.0 	5.0 	6.0 	7.0 	8.0 
0.0	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
2.0	0.2410 	0.2450 	0.2860 	0.2760 	0.2140 	0.1520 	0.1200 	0.1000 	0.0910 	0.0850 	0.0800 
4.0	0.5090 	0.4960 	0.5740 	0.5560 	0.4310 	0.3170 	0.2600 	0.2200 	0.2340 	0.2360 	0.2330 
6.0	0.7550 	0.7580 	0.8760 	0.8400 	0.6630 	0.4980 	0.4770 	0.4600 	0.4480 	0.4300 	0.4130 
8.0	1.0270 	1.0320 	1.1790 	1.1400 	0.9080 	0.7950 	0.7650 	0.7050 	0.6670 	0.6220 	0.5960 
10.0	1.3120 	1.3020 	1.4990 	1.4450 	1.1510 	1.1460 	1.0540 	0.9480 	0.8780 	0.8340 	0.8020 
12.0	1.5590 	1.5590 	1.7860 	1.6960 	1.5840 	1.5170 	1.3560 	1.1890 	1.1130 	1.0630 	1.0350 
14.0	1.7630 	1.8170 	2.0810 	1.9450 	2.0420 	1.8560 	1.6070 	1.4370 	1.3570 	1.3170 	1.2990 
16.0	2.0030 	2.0730 	2.3500 	2.6520 	2.5190 	2.2070 	1.8960 	1.7070 	1.6350 	1.6080 	1.5900 
18.0	2.2380 	2.3350 	2.6340 	3.2030 	2.9900 	2.4970 	2.1800 	1.9890 	1.9420 	1.9160 	1.8970 
20.0	2.4880 	2.5990 	3.5880 	3.8290 	3.4460 	2.8290 	2.4960 	2.3200 	2.2770 	2.2510 	2.2310 
22.0	2.7490 	2.8420 	4.2230 	4.4110 	3.9150 	3.1830 	2.8190 	2.6690 	2.6270 	2.5990 	2.5800 
24.0	3.0070 	3.1110 	4.9320 	5.0050 	4.3720 	3.5190 	3.1690 	3.0300 	2.9860 	2.9580 	2.9390 
26.0	3.2800 	3.4080 	5.6010 	5.5210 	4.7310 	3.8600 	3.5430 	3.3980 	3.3530 	3.3250 	3.3070 
28.0	3.5410 	4.6200 	6.2520 	6.0360 	5.0810 	4.2050 	3.9210 	3.7700 	3.7230 	3.6960 	3.6780 
30.0	3.7980 	5.1780 	6.9330 	6.5430 	5.4180 	4.5380 	4.2980 	4.1400 	4.0930 	4.0670 	4.0490 
