Alpha\Mach	0.6 	0.9 	1.2 	1.5 	2.0 	3.0 	4.0 	5.0 	6.0 	7.0 	8.0 
0.0	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
2.0	0.1460 	0.1450 	0.1580 	0.1580 	0.1360 	0.1110 	0.0920 	0.0780 	0.0730 	0.0700 	0.0670 
4.0	0.3200 	0.2970 	0.3200 	0.3230 	0.2830 	0.2370 	0.2050 	0.1770 	0.1990 	0.2060 	0.2070 
6.0	0.4740 	0.4630 	0.5030 	0.4990 	0.4510 	0.3820 	0.3950 	0.3960 	0.3950 	0.3850 	0.3730 
8.0	0.6560 	0.6450 	0.6940 	0.7010 	0.6370 	0.6460 	0.6590 	0.6210 	0.5970 	0.5620 	0.5420 
10.0	0.8550 	0.8300 	0.9120 	0.9200 	0.8260 	0.9720 	0.9270 	0.8470 	0.7940 	0.7600 	0.7350 
12.0	1.0280 	1.0140 	1.1170 	1.1100 	1.2280 	1.3260 	1.2130 	1.0740 	1.0160 	0.9770 	0.9570 
14.0	1.1730 	1.2110 	1.3470 	1.3130 	1.6620 	1.6520 	1.4530 	1.3150 	1.2530 	1.2250 	1.2150 
16.0	1.3750 	1.4280 	1.5710 	1.9890 	2.1220 	1.9910 	1.7330 	1.5800 	1.5270 	1.5130 	1.5030 
18.0	1.5840 	1.6580 	1.8220 	2.5190 	2.5820 	2.2740 	2.0110 	1.8610 	1.8330 	1.8180 	1.8080 
20.0	1.8090 	1.8950 	2.7420 	3.1190 	3.0130 	2.5880 	2.3140 	2.1810 	2.1620 	2.1460 	2.1360 
22.0	2.0460 	2.1120 	3.3440 	3.6750 	3.4560 	2.9200 	2.6230 	2.5190 	2.5010 	2.4880 	2.4780 
24.0	2.2890 	2.3620 	4.0260 	4.2480 	3.8860 	3.2360 	2.9570 	2.8660 	2.8480 	2.8380 	2.8270 
26.0	2.5490 	2.6410 	4.6680 	4.7410 	4.2160 	3.5570 	3.3120 	3.2170 	3.1990 	3.1890 	3.1780 
28.0	2.8040 	3.8420 	5.2970 	5.2350 	4.5450 	3.8840 	3.6680 	3.5700 	3.5510 	3.5380 	3.5260 
30.0	3.0590 	4.3920 	5.9600 	5.7230 	4.8640 	4.2000 	4.0210 	3.9190 	3.8990 	3.8830 	3.8700 
