Alpha\Mach	0.6 	0.9 	1.2 	1.5 	2.0 	3.0 	4.0 	5.0 	6.0 	7.0 	8.0 
0.0	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
2.0	0.1460 	0.1450 	0.1580 	0.1580 	0.1420 	0.1140 	0.0930 	0.0790 	0.0740 	0.0700 	0.0670 
4.0	0.3200 	0.2970 	0.3200 	0.3230 	0.2940 	0.2410 	0.2080 	0.1790 	0.2000 	0.2070 	0.2080 
6.0	0.4740 	0.4630 	0.5030 	0.4990 	0.4680 	0.3890 	0.4000 	0.3990 	0.3970 	0.3860 	0.3740 
8.0	0.6570 	0.6460 	0.6940 	0.7020 	0.6600 	0.6560 	0.6640 	0.6250 	0.6000 	0.5640 	0.5440 
10.0	0.8550 	0.8300 	0.9130 	0.9210 	0.8540 	0.9840 	0.9340 	0.8520 	0.7980 	0.7630 	0.7370 
12.0	1.0310 	1.0170 	1.1200 	1.1120 	1.2580 	1.3400 	1.2210 	1.0800 	1.0200 	0.9810 	0.9600 
14.0	1.1780 	1.2160 	1.3520 	1.3160 	1.6940 	1.6670 	1.4610 	1.3210 	1.2580 	1.2290 	1.2190 
16.0	1.3780 	1.4300 	1.5740 	1.9920 	2.1570 	2.0080 	1.7430 	1.5880 	1.5320 	1.5170 	1.5060 
18.0	1.5870 	1.6610 	1.8240 	2.5200 	2.6170 	2.2880 	2.0200 	1.8670 	1.8370 	1.8220 	1.8110 
20.0	1.8100 	1.8960 	2.7430 	3.1200 	3.0530 	2.6050 	2.3240 	2.1880 	2.1680 	2.1510 	2.1400 
22.0	2.0470 	2.1130 	3.3450 	3.6750 	3.4990 	2.9390 	2.6340 	2.5270 	2.5080 	2.4930 	2.4820 
24.0	2.2900 	2.3630 	4.0270 	4.2490 	3.9320 	3.2560 	2.9690 	2.8750 	2.8550 	2.8440 	2.8320 
26.0	2.5500 	2.6420 	4.6690 	4.7410 	4.2650 	3.5780 	3.3250 	3.2270 	3.2070 	3.1950 	3.1830 
28.0	2.8050 	3.8430 	5.2970 	5.2340 	4.5970 	3.9060 	3.6810 	3.5800 	3.5590 	3.5450 	3.5320 
30.0	3.0600 	4.3930 	5.9600 	5.7220 	4.9190 	4.2230 	4.0360 	3.9300 	3.9080 	3.8910 	3.8760 
